Year,Date,Time,Report_Date,Report_Time,ACC_CODE,Institution,Road_Code,Road,Kilometer,Province,Vehicle1,Path_Description,Path_Description_1,Path_Description_2,Presumed_Cause,Presumed_Cause_1,Presumed_Cause_2,Accident_Type,Accident_Type_1,Accident_Type_2,Weather,Latitude,Longitude,Number_of_Vehicles_Involved,Total_Number_of_Incidents,Motorcycle,Three-wheeled_Vehicle,Sedan,Van,Passenger_Pickup_Truck,Bus,Pickup_Truck,Truck_6,Truck_>6<10,Truck_>10,E-Tan,Other,Pedestrian,Number_of_Fatalities,Number_of_Severe_Injuries,Number_of_Minor_Injuries,Total_of_Injuries
2021,24/6/2021,13:07,27/8/2021,12:37,4709907,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,9.95,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.89824749,99.00745867,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,26/6/2021,17:00,7/9/2021,8:48,4774877,กรมทางหลวง,1141,ดอนจั่น - เชียงใหม่,7.395,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.77978739,98.97732137,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,26/6/2021,18:00,2/3/2022,14:36,5831148,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,9,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.85282799,98.96872757,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,26/6/2021,19:30,28/6/2021,14:32,4344797,กรมทางหลวงชนบท,ชม.3059,แยกทางหลวงหมายเลข 107 (กม.ที่ 152+300) - เขื่อนพลังน้ำแม่มาว,13.25,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,,,,ฝนตก,19.952088,99.108776,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,26/6/2021,20:00,28/6/2021,14:30,4344795,กรมทางหลวงชนบท,ชม.5060,แยกทางหลวงชนบท ชม.3004 (กม.ที่ 13+000) - บ้านเวียงหวาย,2.09,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,,,,ฝนตก,19.869278,99.15518,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,26/6/2021,22:30,2/3/2022,14:37,5831153,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,9.4,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.85629275,98.96767347,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,26/6/2021,23:00,7/9/2021,8:48,4774878,กรมทางหลวง,1141,ดอนจั่น - เชียงใหม่,6.314,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,,,,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.76993925,98.97610901,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,27/6/2021,3:40,27/8/2021,12:08,4709763,กรมทางหลวง,121,ดอนแก้ว - ต้นพยอม,38.5,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.81904472,98.96376281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,27/6/2021,20:40,27/8/2021,9:25,4709173,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,4.845,เชียงใหม่,รถจักรยานยนต์,,,,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.81758235,98.98185967,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,28/6/2021,6:22,27/8/2021,9:24,4709174,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,4.845,เชียงใหม่,รถจักรยานยนต์,,,,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.81758235,98.98185967,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,29/6/2021,11:00,2/3/2022,14:38,5831150,กรมทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,11.5,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.87466368,98.96271674,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,29/6/2021,16:45,19/7/2021,10:53,4473633,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,11.3,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.90890518,99.00139152,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,29/6/2021,20:20,17/2/2022,7:38,5752141,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,15.85,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนคนเดินเท้า,ชนคนเดินเท้า,,แจ่มใส,18.94630067,98.98403226,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
2021,1/7/2021,20:20,1/2/2022,10:38,5652880,กรมทางหลวง,118,เชียงใหม่ - ดอยนางแก้ว,8.8,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.84992414,99.08565043,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,2/7/2021,8:30,7/10/2021,14:01,4954235,กรมทางหลวง,107,ล้องอ้อ - เมืองงาม,181.5,เชียงใหม่,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนสิ่งกีดขวาง (บนผิวจราจร),ชนสิ่งกีดขวาง (บนผิวจราจร),,แจ่มใส,20.06159008,99.37701075,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,2/7/2021,17:20,15/10/2021,10:27,5000354,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,4.225,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,,,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.84787821,99.01385842,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2/7/2021,17:30,15/10/2021,10:32,5000434,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,11.643,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.9116583,99.00005846,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2021,2/7/2021,19:30,22/10/2021,7:22,5040547,กรมทางหลวง,1096,แม่ริม -ปางดะ,13.1,เชียงใหม่,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.8975674,98.84600847,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,3/7/2021,7:00,7/10/2021,14:11,4954232,กรมทางหลวง,108,เชียงใหม่ - ปากทางท่าลี่,25.55,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนคนเดินเท้า,ชนคนเดินเท้า,,แจ่มใส,18.5993469,98.88890503,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
2021,3/7/2021,13:20,22/10/2021,9:01,5040997,กรมทางหลวง,1367,สันทรายน้อย - มหาวิทยาลัยแม่โจ้,10.8,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.88776931,99.03108893,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
